,0,0
entered,0.0005414410662224074,0.00011022927689594356
because,0.00020824656393169514,0.0005311046977713645
poboxntfp,0.00012494793835901707,1.0020843354176688e-05
land,0.0012911286963765097,1.0020843354176688e-05
calls,0.0009579341940857976,0.0001703543370210037
ave,0.00020824656393169514,9.018759018759019e-05
vary,0.0005414410662224074,1.0020843354176688e-05
close,0.00037484381507705124,0.00023047939714606382
post,0.0002915451895043732,0.0002505210838544172
bcm,0.0002915451895043732,1.0020843354176688e-05
ldn,0.0007913369429404415,1.0020843354176688e-05
wcnxx,0.00037484381507705124,1.0020843354176688e-05
loan,0.00037484381507705124,0.00011022927689594356
purpose,0.00037484381507705124,1.0020843354176688e-05
homeowners,0.0002915451895043732,1.0020843354176688e-05
tenants,0.00037484381507705124,1.0020843354176688e-05
welcome,0.0006247396917950854,9.018759018759019e-05
previously,0.0002915451895043732,1.0020843354176688e-05
refused,0.00037484381507705124,1.0020843354176688e-05
upgrdcentre,0.00012494793835901707,1.0020843354176688e-05
july,0.00020824656393169514,3.0062530062530064e-05
tcs,0.0019575177009579343,1.0020843354176688e-05
okmail,0.00012494793835901707,1.0020843354176688e-05
dear,0.0011245314452311536,0.0015131473464806797
dave,0.00020824656393169514,3.0062530062530064e-05
notice,0.0002915451895043732,7.014590347923682e-05
tenerife,0.0006247396917950854,1.0020843354176688e-05
sae,0.0011245314452311536,1.0020843354176688e-05
cwwx,0.00037484381507705124,1.0020843354176688e-05
moan,0.00012494793835901707,0.00011022927689594356
nyt,0.00020824656393169514,0.00013027096360429693
activate,0.0004581424406497293,3.0062530062530064e-05
terms,0.0005414410662224074,7.014590347923682e-05
conditions,0.0002915451895043732,3.0062530062530064e-05
visit,0.0004581424406497293,9.018759018759019e-05
wwwcom,0.00020824656393169514,1.0020843354176688e-05
b,0.0012911286963765097,0.000931938431938432
tcsstop,0.0002915451895043732,1.0020843354176688e-05
gb,0.0004581424406497293,1.0020843354176688e-05
ipod,0.0007080383173677634,1.0020843354176688e-05
mp,0.00037484381507705124,5.0104216770883436e-05
ibhltd,0.00020824656393169514,1.0020843354176688e-05
ldnwh,0.00020824656393169514,1.0020843354176688e-05
pmtmsgrcvd,0.00020824656393169514,1.0020843354176688e-05
boltblue,0.00012494793835901707,1.0020843354176688e-05
mono,0.00020824656393169514,1.0020843354176688e-05
cha,0.00020824656393169514,1.0020843354176688e-05
slide,0.00012494793835901707,1.0020843354176688e-05
yeah,0.00012494793835901707,0.0012926887926887926
slow,0.00012494793835901707,0.00013027096360429693
jamz,0.00012494793835901707,1.0020843354176688e-05
toxic,0.00012494793835901707,1.0020843354176688e-05
come,0.00020824656393169514,0.0033569825236491905
topped,0.00012494793835901707,1.0020843354176688e-05
httpwwwbubbletextcom,0.00012494793835901707,1.0020843354176688e-05
renewal,0.00012494793835901707,1.0020843354176688e-05
pin,0.00012494793835901707,7.014590347923682e-05
tgxxrz,0.00012494793835901707,1.0020843354176688e-05
nd,0.0012078300708038318,0.00021043771043771043
attempt,0.0012911286963765097,3.0062530062530064e-05
boxqu,0.00020824656393169514,1.0020843354176688e-05
worth,0.0009579341940857976,9.018759018759019e-05
savamob,0.0011245314452311536,1.0020843354176688e-05
member,0.0004581424406497293,5.0104216770883436e-05
offers,0.0008746355685131195,3.0062530062530064e-05
cs,0.0009579341940857976,1.0020843354176688e-05
sub,0.0006247396917950854,3.0062530062530064e-05
unsub,0.0006247396917950854,1.0020843354176688e-05
recieve,0.00012494793835901707,1.0020843354176688e-05
within,0.00037484381507705124,0.00011022927689594356
channel,0.00020824656393169514,1.0020843354176688e-05
teletext,0.00012494793835901707,1.0020843354176688e-05
pg,0.00012494793835901707,7.014590347923682e-05
wwwapplausestorecom,0.00012494793835901707,1.0020843354176688e-05
monthlysubscriptionpmsg,0.00012494793835901707,1.0020843354176688e-05
maxmonth,0.00012494793835901707,1.0020843354176688e-05
tcsc,0.00012494793835901707,1.0020843354176688e-05
web,0.00020824656393169514,1.0020843354176688e-05
us,0.0005414410662224074,0.0007515632515632516
ring,0.00020824656393169514,0.00021043771043771043
claims,0.00012494793835901707,1.0020843354176688e-05
textand,0.00012494793835901707,1.0020843354176688e-05
chance,0.001874219075385256,0.00021043771043771043
shopping,0.0004581424406497293,0.0003106461439794773
spree,0.0004581424406497293,1.0020843354176688e-05
shop,0.0004581424406497293,0.00021043771043771043
tscs,0.0014577259475218659,1.0020843354176688e-05
wwwtxtshopcom,0.00012494793835901707,1.0020843354176688e-05
xpwk,0.00037484381507705124,1.0020843354176688e-05
pound,0.0004581424406497293,5.0104216770883436e-05
before,0.0004581424406497293,0.0008116883116883117
lines,0.00020824656393169514,3.0062530062530064e-05
ag,0.00020824656393169514,1.0020843354176688e-05
promo,0.00020824656393169514,1.0020843354176688e-05
an,0.0012078300708038318,0.0014530222863556198
important,0.0005414410662224074,0.0001703543370210037
announcement,0.0004581424406497293,1.0020843354176688e-05
xclusiveclubsaisai,0.00012494793835901707,1.0020843354176688e-05
morow,0.00012494793835901707,3.0062530062530064e-05
soiree,0.00012494793835901707,3.0062530062530064e-05
speciale,0.00012494793835901707,1.0020843354176688e-05
zouk,0.00012494793835901707,1.0020843354176688e-05
nichols,0.00012494793835901707,3.0062530062530064e-05
parisfree,0.00012494793835901707,1.0020843354176688e-05
roses,0.00012494793835901707,1.0020843354176688e-05
ladies,0.00020824656393169514,3.0062530062530064e-05
kick,0.0002915451895043732,9.018759018759019e-05
euro,0.0006247396917950854,1.0020843354176688e-05
kept,0.0002915451895043732,7.014590347923682e-05
results,0.0002915451895043732,1.0020843354176688e-05
daily,0.0002915451895043732,3.0062530062530064e-05
removed,0.00012494793835901707,3.0062530062530064e-05
textbuddy,0.00020824656393169514,1.0020843354176688e-05
guys,0.0004581424406497293,0.0004709796376463043
area,0.0007080383173677634,9.018759018759019e-05
search,0.00020824656393169514,0.00027056277056277056
postcode,0.00020824656393169514,1.0020843354176688e-05
gaytextbuddycom,0.00020824656393169514,1.0020843354176688e-05
one,0.0006247396917950854,0.0023949815616482284
vodafone,0.00037484381507705124,1.0020843354176688e-05
matches,0.0006247396917950854,1.0020843354176688e-05
voucher,0.0012078300708038318,1.0020843354176688e-05
holder,0.0004581424406497293,1.0020843354176688e-05
pc,0.0004581424406497293,3.0062530062530064e-05
httpwwwetlpcoukexpressoffer,0.00020824656393169514,1.0020843354176688e-05
texts,0.0011245314452311536,0.0001703543370210037
rstm,0.00012494793835901707,1.0020843354176688e-05
sw,0.00012494793835901707,1.0020843354176688e-05
ss,0.00012494793835901707,1.0020843354176688e-05
premium,0.00012494793835901707,1.0020843354176688e-05
sun,0.00012494793835901707,0.0002505210838544172
posts,0.00012494793835901707,3.0062530062530064e-05
helloyou,0.00012494793835901707,1.0020843354176688e-05
seem,0.00012494793835901707,7.014590347923682e-05
cool,0.00012494793835901707,0.0005311046977713645
gr,0.0005414410662224074,0.00019039602372935706
every,0.0022907122032486465,0.0007114798781465448
wk,0.0017909204498125781,0.00013027096360429693
opt,0.0009579341940857976,1.0020843354176688e-05
hi,0.0010412328196584756,0.0018338143338143338
sue,0.00020824656393169514,1.0020843354176688e-05
old,0.00020824656393169514,0.00021043771043771043
work,0.0002915451895043732,0.001412938912938913
lapdancer,0.00012494793835901707,1.0020843354176688e-05
sex,0.0006247396917950854,5.0104216770883436e-05
bedroom,0.00012494793835901707,0.00011022927689594356
textoperator,0.0002915451895043732,1.0020843354176688e-05
da,0.00012494793835901707,0.001893939393939394
ppmsg,0.00012494793835901707,1.0020843354176688e-05
forwarded,0.00037484381507705124,9.018759018759019e-05
immediately,0.00037484381507705124,0.00011022927689594356
fantastic,0.0002915451895043732,7.014590347923682e-05
ngage,0.00012494793835901707,1.0020843354176688e-05
game,0.0002915451895043732,0.00019039602372935706
deck,0.00012494793835901707,1.0020843354176688e-05
wwwcnupdatescomnewsletter,0.00012494793835901707,1.0020843354176688e-05
alerts,0.00012494793835901707,1.0020843354176688e-05
uu,0.00020824656393169514,1.0020843354176688e-05
tcsbcmwcnxx,0.00020824656393169514,1.0020843354176688e-05
callcost,0.00020824656393169514,1.0020843354176688e-05
mobilesvary,0.00020824656393169514,1.0020843354176688e-05
max,0.00020824656393169514,1.0020843354176688e-05
email,0.00020824656393169514,0.00027056277056277056
alertfrom,0.00012494793835901707,1.0020843354176688e-05
jeri,0.00012494793835901707,1.0020843354176688e-05
stewartsize,0.00012494793835901707,1.0020843354176688e-05
kbsubject,0.00012494793835901707,1.0020843354176688e-05
lowcost,0.00012494793835901707,1.0020843354176688e-05
prescripiton,0.00012494793835901707,1.0020843354176688e-05
drvgsto,0.00012494793835901707,1.0020843354176688e-05
listen,0.00020824656393169514,0.00013027096360429693
offerthe,0.00020824656393169514,1.0020843354176688e-05
txtauction,0.0002915451895043732,1.0020843354176688e-05
tctxt,0.00020824656393169514,1.0020843354176688e-05
pmtmsg,0.00020824656393169514,1.0020843354176688e-05
subscribed,0.00020824656393169514,1.0020843354176688e-05
best,0.0005414410662224074,0.0006112714446047779
until,0.0004581424406497293,0.00039081289081289083
helpline,0.00020824656393169514,1.0020843354176688e-05
realize,0.00012494793835901707,3.0062530062530064e-05
well,0.0004581424406497293,0.0019941478274811608
thousands,0.00012494793835901707,1.0020843354176688e-05
running,0.00012494793835901707,7.014590347923682e-05
around,0.00020824656393169514,0.0008918550585217252
tattoos,0.00012494793835901707,1.0020843354176688e-05
premier,0.00020824656393169514,1.0020843354176688e-05
romantic,0.00012494793835901707,7.014590347923682e-05
paris,0.0002915451895043732,1.0020843354176688e-05
nights,0.00020824656393169514,5.0104216770883436e-05
book,0.0002915451895043732,0.00027056277056277056
unclaimed,0.00012494793835901707,1.0020843354176688e-05
closingdate,0.00012494793835901707,1.0020843354176688e-05
claimcode,0.00012494793835901707,1.0020843354176688e-05
mm,0.00012494793835901707,0.0001703543370210037
pmmorefrommobilebremovedmobypoboxlsyf,0.00012494793835901707,1.0020843354176688e-05
city,0.0002915451895043732,3.0062530062530064e-05
break,0.0002915451895043732,0.00023047939714606382
could,0.0005414410662224074,0.0009118967452300785
summer,0.00037484381507705124,3.0062530062530064e-05
store,0.0006247396917950854,3.0062530062530064e-05
skilgme,0.00020824656393169514,1.0020843354176688e-05
tscswinawkage,0.00020824656393169514,1.0020843354176688e-05
perwksub,0.00020824656393169514,1.0020843354176688e-05
ever,0.00020824656393169514,0.0005511463844797178
thought,0.00012494793835901707,0.0006112714446047779
living,0.00012494793835901707,5.0104216770883436e-05
good,0.0009579341940857976,0.003336940836940837
life,0.0002915451895043732,0.0010321468654801989
perfect,0.00012494793835901707,7.014590347923682e-05
community,0.00020824656393169514,3.0062530062530064e-05
psms,0.00020824656393169514,1.0020843354176688e-05
polyphonic,0.00020824656393169514,1.0020843354176688e-05
rate,0.001374427321949188,5.0104216770883436e-05
toppoly,0.00012494793835901707,1.0020843354176688e-05
tune,0.00012494793835901707,1.0020843354176688e-05
subpoly,0.0002915451895043732,1.0020843354176688e-05
pole,0.00012494793835901707,3.0062530062530064e-05
thmarch,0.00012494793835901707,1.0020843354176688e-05
availa,0.00012494793835901707,1.0020843354176688e-05
muz,0.00037484381507705124,0.00015031265031265032
tell,0.0009579341940857976,0.0015933140933140934
mates,0.0007080383173677634,1.0020843354176688e-05
wwwgetzedcouk,0.0006247396917950854,1.0020843354176688e-05
wwq,0.00037484381507705124,1.0020843354176688e-05
normptone,0.00037484381507705124,1.0020843354176688e-05
cashto,0.00020824656393169514,1.0020843354176688e-05
getstop,0.00020824656393169514,1.0020843354176688e-05
php,0.0002915451895043732,1.0020843354176688e-05
rg,0.00012494793835901707,1.0020843354176688e-05
jx,0.00012494793835901707,1.0020843354176688e-05
either,0.0007080383173677634,0.00019039602372935706
were,0.0002915451895043732,0.0012926887926887926
outbid,0.00012494793835901707,1.0020843354176688e-05
simonwatson,0.00012494793835901707,1.0020843354176688e-05
shinco,0.00012494793835901707,1.0020843354176688e-05
plyr,0.00012494793835901707,1.0020843354176688e-05
bid,0.0005414410662224074,1.0020843354176688e-05
acsmsrewards,0.00012494793835901707,1.0020843354176688e-05
notifications,0.00012494793835901707,1.0020843354176688e-05
smsservices,0.00012494793835901707,1.0020843354176688e-05
yourinclusive,0.00012494793835901707,1.0020843354176688e-05
wwwcomuknet,0.0002915451895043732,1.0020843354176688e-05
login,0.0002915451895043732,5.0104216770883436e-05
qxj,0.00020824656393169514,1.0020843354176688e-05
extra,0.00037484381507705124,0.00011022927689594356
comuk,0.00012494793835901707,1.0020843354176688e-05
cm,0.00012494793835901707,3.0062530062530064e-05
ae,0.00020824656393169514,1.0020843354176688e-05
alfie,0.00020824656393169514,1.0020843354176688e-05
moons,0.00020824656393169514,1.0020843354176688e-05
children,0.00020824656393169514,9.018759018759019e-05
need,0.0005414410662224074,0.002274731441398108
song,0.00020824656393169514,0.0001703543370210037
ms,0.00020824656393169514,3.0062530062530064e-05
charity,0.0005414410662224074,1.0020843354176688e-05
nokias,0.00020824656393169514,1.0020843354176688e-05
polys,0.0005414410662224074,1.0020843354176688e-05
zed,0.00037484381507705124,1.0020843354176688e-05
profit,0.00020824656393169514,3.0062530062530064e-05
reveal,0.00037484381507705124,1.0020843354176688e-05
recd,0.0002915451895043732,1.0020843354176688e-05
cust,0.0002915451895043732,1.0020843354176688e-05
care,0.00037484381507705124,0.0008517716851050185
five,0.0002915451895043732,7.014590347923682e-05
wed,0.00012494793835901707,0.00015031265031265032
voucherstext,0.00012494793835901707,1.0020843354176688e-05
nowsavamobmember,0.00012494793835901707,1.0020843354176688e-05
remove,0.00020824656393169514,0.00011022927689594356
ibiza,0.00020824656393169514,1.0020843354176688e-05
await,0.0009579341940857976,3.0062530062530064e-05
collection,0.001374427321949188,1.0020843354176688e-05
sk,0.00012494793835901707,1.0020843354176688e-05
wp,0.00012494793835901707,1.0020843354176688e-05
talk,0.00020824656393169514,0.0006313131313131314
friends,0.00037484381507705124,0.0007916466249799583
fall,0.00012494793835901707,9.018759018759019e-05
worlds,0.00012494793835901707,3.0062530062530064e-05
most,0.00012494793835901707,0.00043089626422959757
discreet,0.00020824656393169514,1.0020843354176688e-05
vip,0.00037484381507705124,1.0020843354176688e-05
yrs,0.0005414410662224074,0.00011022927689594356
supply,0.0002915451895043732,1.0020843354176688e-05
cds,0.00037484381507705124,1.0020843354176688e-05
virgin,0.00012494793835901707,1.0020843354176688e-05
records,0.00012494793835901707,1.0020843354176688e-05
mystery,0.00012494793835901707,3.0062530062530064e-05
wwwsmsconet,0.00020824656393169514,1.0020843354176688e-05
approx,0.00012494793835901707,3.0062530062530064e-05
xxxxxx,0.00012494793835901707,1.0020843354176688e-05
hello,0.0002915451895043732,0.0006914381914381914
posh,0.00012494793835901707,1.0020843354176688e-05
birds,0.00012494793835901707,7.014590347923682e-05
chaps,0.00012494793835901707,1.0020843354176688e-05
user,0.0002915451895043732,3.0062530062530064e-05
trial,0.00012494793835901707,1.0020843354176688e-05
